person_id,display_first_last,from_year,to_year,draft_year,height_feet,height_inches,weight,team_id,jersey,school,country
76363,Jay Carty,1968,1968,1962,6,7,220,1610612747,52,Oregon State,USA
76365,Harvey Catchings,1974,1984,1974,6,9,218,1610612749,42,Hardin-Simmons,USA
76367,Sid Catlett,1971,1971,1971,6,6,230,1610612758,43,Notre Dame,USA
76368,Bobby Cattage,1981,1985,1981,6,9,250,1610612762,45,Auburn,USA
76370,Ron Cavenall,1984,1988,,7,1,230,1610612752,40,Texas Southern,USA
76373,Al Cervi,1949,1952,,5,11,170,1610612755,15,East HS (NY),USA
76374,Bill Chamberlain,1973,1973,1972,6,6,188,1610612756,24,North Carolina,USA
76375,Wilt Chamberlain,1959,1972,1959,7,1,250,1610612744,13,Kansas,USA
76376,Jerry Chambers,1966,1971,1966,6,5,185,1610612756,40,Utah,USA
76378,Mike Champion,1988,1988,,6,10,230,1610612760,41,Gonzaga,USA
76379,Don Chaney,1968,1979,1968,6,5,210,1610612738,12,Houston,USA
76380,John Chaney,1949,1949,,6,3,185,1610610033,,Louisiana State,USA
76382,Len Chappell,1962,1970,1962,6,8,240,1610612752,25,Wake Forest,USA
76384,Lorenzo Charles,1985,1985,1985,6,7,225,1610612737,43,North Carolina State,USA
76385,Maurice Cheeks,1978,1992,1978,6,1,180,1610612755,10,West Texas A&M,USA
76387,Derrick Chievous,1988,1990,1988,6,7,195,1610612745,33,Missouri,USA
76391,Leroy Chollet,1949,1950,,6,2,190,1610612755,11,Canisius,USA
76392,Jim Chones,1974,1981,1973,6,11,220,1610612739,9,Marquette,USA
76393,Fred Christ,1954,1954,,6,4,210,1610612752,9,Fordham,USA
76394,Cal Christensen,1950,1954,1950,6,5,210,1610612758,18,Toledo,USA
76395,Bob Christian,1970,1973,1969,6,10,255,1610612737,31,Grambling,USA
76397,Archie Clark,1966,1975,1966,6,2,175,1610612755,11,Minnesota,USA
76402,Jim Cleamons,1971,1979,1971,6,3,185,1610612739,35,Ohio State,USA
76403,John Clemens,1965,1975,1965,6,6,210,1610612760,40,Ohio Wesleyan,USA
76404,Nat Clifton,1950,1957,,6,6,220,1610612752,24,Xavier of Louisiana,USA
76406,Bill Closs,1949,1951,,6,6,195,1610612744,14,Rice,USA
76407,Paul Cloyd,1949,1949,1947,6,2,180,1610610037,,Wisconsin,USA
76408,Marion Cluggish,1946,1946,,6,10,235,1610612752,3,Kentucky,USA
76409,Ben Clyde,1974,1974,1974,6,7,198,1610612738,33,Florida State,USA
76410,Richard Coffey,1990,1990,,6,6,212,1610612750,33,Minnesota,USA
76411,Fred Cofield,1985,1986,1985,6,3,190,1610612752,11,Eastern Michigan,USA
76412,Ben Coleman,1986,1993,1984,6,9,235,1610612755,51,Maryland,USA
76413,E.C. Coleman,1973,1978,1973,6,8,225,1610612762,12,Houston Baptist,USA
76414,Jack Coleman,1949,1957,1949,6,7,195,1610612758,11,Louisville,USA
76415,Norris Coleman,1987,1987,1987,6,8,210,1610612746,45,Kansas State,USA
76416,Art Collins,1980,1980,1976,6,4,185,1610612737,44,St. Thomas (FL),USA
76418,Don Collins,1980,1986,1980,6,6,190,1610612764,12,Washington State,USA
76419,Jimmy Collins,1970,1971,1970,6,2,175,1610612741,22,New Mexico State,USA
76421,Doug Collins,1973,1980,1973,6,6,180,1610612755,20,Illinois State,USA
76422,Joe Colone,1948,1948,,6,5,210,1610612752,18,Bloomsburg,USA
76426,Dallas Comegys,1987,1988,1987,6,9,205,1610612751,22,DePaul,USA
76427,Larry Comley,1963,1963,1961,6,5,210,1610612764,52,Kansas State,USA
76428,Gene Conley,1952,1963,1952,6,8,225,1610612738,5,Washington State,USA
76429,Ed Conlin,1955,1961,1955,6,6,200,1610612755,7,Fordham,USA
76431,Lester Conner,1982,1994,1982,6,4,180,1610612744,7,Oregon State,USA
76432,Chuck Connors,1946,1947,,6,5,190,1610612738,11,Seton Hall,USA
76435,Darwin Cook,1980,1988,1980,6,3,184,1610612751,1,Portland,USA
76436,Jeff Cook,1979,1987,1978,6,10,215,1610612756,45,Idaho State,USA
76437,Norm Cook,1976,1977,1976,6,8,210,1610612738,30-52,Kansas,USA
76438,Bobby Cook,1949,1949,1948,5,10,155,1610610033,,Wisconsin,USA
76439,David Cooke,1985,1985,,6,8,230,1610612758,14,St. Mary's (CA),USA
76440,Joe Cooke,1970,1970,1970,6,3,175,1610612739,10,Indiana,USA
76441,Wayne Cooper,1978,1991,1978,6,10,220,1610612743,42,New Orleans,USA
76442,Chuck Cooper,1950,1955,1950,6,5,210,1610612738,6,Duquesne,USA
76443,Joe Cooper,1981,1984,1981,6,10,230,1610612746,53,Colorado,USA
76444,Michael Cooper,1978,1989,1978,6,7,170,1610612747,21,New Mexico,USA
76446,Tom Copa,1991,1991,,6,10,275,1610612759,30,Marquette,USA
76447,Hollis Copeland,1979,1981,1978,6,6,180,1610612752,45,Rutgers,USA
76448,Lanard Copeland,1989,1991,,6,6,190,1610612755,21,Georgia State,USA
76450,Chris Corchiani,1991,1993,1991,6,0,185,1610612753,12,North Carolina State,USA
76451,Ken Corley,1946,1946,,,,,1610610026,,Central Oklahoma,USA
76452,Ray Corley,1949,1952,1949,6,0,180,1610612755,4,Georgetown,USA
76453,Dave Corzine,1978,1990,1978,6,11,250,1610612741,42,DePaul,USA
76454,Larry Costello,1954,1967,1954,6,1,186,1610612755,21,Niagara,USA
76456,Jack Cotton,1949,1949,,6,7,200,1610610027,,Wyoming,USA
76457,John Coughran,1979,1979,1973,6,7,225,1610612744,41,California,USA
76458,Mel Counts,1964,1975,1964,7,0,230,1610612747,31,Oregon State,USA
76459,Steve Courtin,1964,1964,1964,6,1,188,1610612755,5,St. Joseph's (PA),USA
76462,Dave Cowens,1970,1982,1970,6,9,230,1610612738,18,Florida State,USA
76463,John Cox,1982,1982,1978,6,2,180,1610612764,32,San Francisco,USA
76464,Johnny Cox,1962,1962,1959,6,4,180,1610612764,25,Kentucky,USA
76465,Wesley Cox,1977,1978,1977,6,6,215,1610612744,41,Louisville,USA
76466,Freddie Crawford,1966,1970,1964,6,4,189,1610612747,15,St. Bonaventure,USA
76468,Jim Creighton,1975,1975,1972,6,8,200,1610612737,24,Colorado,USA
76469,Ron Crevier,1985,1985,1983,7,0,235,1610612765,42,Boston College,USA
76470,Hal Crisler,1946,1946,,6,3,215,1610612738,15,Iowa State,USA
76471,Charlie Criss,1977,1984,,5,8,165,1610612737,14,New Mexico State,USA
76472,Winston Crite,1987,1988,1987,6,7,233,1610612756,12,Texas A&M,USA
76473,Dillard Crocker,1948,1952,,6,4,205,1610612737,7,Western Michigan,USA
76474,Jeffrey Crompton,1978,1983,1978,6,11,280,1610612749,41,North Carolina,USA
76475,Terry Crosby,1979,1979,1979,6,4,195,1610612758,12,Tennessee,USA
76476,Jeff Cross,1985,1985,1984,6,10,240,1610612746,38,Maine,USA
76477,Pete Cross,1970,1972,1970,6,9,230,1610612760,41,San Francisco,USA
76478,Russell Cross,1983,1983,1983,6,10,215,1610612744,40,Purdue,USA
76479,Francis Crossin,1947,1949,1947,6,1,165,1610612744,4,Pennsylvania,USA
76481,Mark Crow,1977,1977,1977,6,7,210,1610612751,31,Duke,USA
76482,Corey Crowder,1991,1994,,6,5,214,1610612762,23,Kentucky Wesleyan,USA
76483,Pat Cummings,1979,1990,1978,6,9,230,1610612749,50,Cincinnati,USA
76485,Dick Cunningham,1968,1974,1968,6,10,245,1610612749,19,Murray State,USA
76487,Billy Cunningham,1965,1975,1965,6,6,210,1610612755,32,North Carolina,USA
76488,Radisav Curcic,1992,1992,,6,10,275,1610612742,44,Union Olimpija,Serbia
76489,Armand Cure,1946,1946,,6,0,198,1610610032,,Rhode Island,USA
76492,Fran Curran,1948,1949,,6,0,175,1610612758,15,Notre Dame,USA
76496,Ed Dahler,1951,1951,1950,6,5,190,1610612744,16,Duquesne,USA
76497,Quintin Dailey,1982,1991,1982,6,3,180,1610612741,20,San Francisco,USA
76498,Howie Dallmar,1946,1948,,6,4,200,1610612744,12,Stanford,USA
76500,Bob Dandridge,1969,1981,1969,6,6,195,1610612749,10,Norfolk State,USA
76502,Mel Daniels,1976,1976,1967,6,9,220,1610612751,34,New Mexico,USA
76504,Adrian Dantley,1976,1990,1976,6,5,208,1610612762,4,Notre Dame,USA
76505,Mike D'Antoni,1973,1976,1973,6,3,185,1610612758,14,Marshall,USA
76506,Henry Darcey,1952,1952,,6,7,217,1610612737,10,Oklahoma State,USA
76507,Jimmy Darden,1949,1949,1947,6,1,170,1610610027,,Denver,USA
76509,Jesse Dark,1974,1974,1974,6,4,210,1610612752,11,Virginia Commonwealth,USA
76511,Jimmy Darrow,1961,1961,1960,5,10,170,1610612737,,Bowling Green,USA
76514,Bob Davies,1948,1954,,6,1,175,1610612758,11,Seton Hall,USA
76515,Aubrey Davis,1946,1946,,6,2,175,1610610034,,Oklahoma Baptist,USA
76516,Brad Davis,1977,1991,1977,6,3,180,1610612742,15,Maryland,USA
76517,Brian Davis,1993,1993,1992,6,7,200,1610612750,23,Duke,USA
76518,Charlie Davis,1981,1989,1981,6,7,215,1610612764,22,Vanderbilt,USA
76519,Charlie Davis,1971,1973,1971,6,1,160,1610612757,,Wake Forest,USA
76520,Monti Davis,1980,1980,1980,6,7,205,1610612742,43,Tennessee State,USA
76521,Double D Davis,1972,1976,1972,6,8,220,1610612739,42,Houston,USA
76522,Edward Davis,1972,1976,1972,6,7,195,1610612749,20,Duquesne,USA
76523,Harry Davis,1978,1979,1978,6,7,220,1610612739,23,Florida State,USA
76524,James Davis,1955,1955,1954,6,7,220,1610612758,6,St. John's (NY),USA
76525,Jim Davis,1967,1974,1964,6,9,225,1610612737,20,Colorado,USA
76526,Johnny Davis,1976,1985,1976,6,2,170,1610612754,16,Dayton,USA
76528,Mark Davis,1988,1988,1985,6,6,195,1610612749,,Old Dominion,USA
76529,Mel Davis,1973,1976,1973,6,6,220,1610612752,31,St. John's (NY),USA
76530,Michael Davis,1982,1982,,6,10,230,1610612752,,Maryland,USA
76531,Mike Davis,1969,1972,1969,6,3,185,1610612746,32,Virginia Union,USA
76532,Ralph Davis,1960,1961,1960,6,4,180,1610612764,25,Cincinnati,USA
76533,Bob Davis,1972,1972,1972,6,7,215,1610612757,11,Weber State,USA
76534,Ron Davis,1976,1981,1976,6,6,198,1610612746,42,Washington State,USA
76536,Walt Davis,1953,1957,1952,6,8,205,1610612744,12,Texas A&M,USA
76538,Bill Davis,1946,1946,1968,6,3,215,1610610025,,Notre Dame,USA
76539,Darryl Dawkins,1975,1988,1975,6,11,251,1610612755,50,Maynard Evans HS (FL),USA
76543,Darren Daye,1983,1987,1983,6,8,220,1610612764,20,UCLA,USA
76544,Greg Deane,1979,1979,1979,6,4,190,1610612762,33,Utah,USA
76545,Dave DeBusschere,1962,1973,1962,6,6,220,1610612765,22,Detroit,USA
76546,Archie Dees,1958,1961,1958,6,8,205,1610612765,44,Indiana,USA
76551,Nate DeLong,1951,1951,1950,6,6,220,1610612737,21,Wisconsin-River Falls,USA
76553,Larry Demic,1979,1981,1979,6,9,225,1610612752,42,Arizona,USA
76555,George Dempsey,1954,1958,1951,6,3,190,1610612744,3,King's,USA
76556,Kenny Dennard,1981,1983,1981,6,8,220,1610612758,33,Duke,USA
76557,Blaine Denning,1952,1952,1952,6,2,175,1610610024,,Lawrence Tech,USA
76558,Randy Denton,1976,1976,1971,6,10,240,1610612737,34,Duke,USA
76559,Rod Derline,1974,1975,1974,6,0,175,1610612760,25,Seattle,USA
76560,Dave Deutsch,1966,1966,1966,6,1,170,1610612752,3,Rochester,USA
76561,Walter Devlin,1955,1957,1955,6,5,195,1610612765,13,George Washington,USA
76562,Hank DeZonie,1950,1950,,6,5,215,1610612737,10,Clark Atlanta,USA
76563,Henry Dickerson,1975,1976,,6,4,190,1610612765,13,University of Charleston,USA
76564,Derrek Dickey,1973,1977,1973,6,7,218,1610612744,40,Cincinnati,USA
76565,Dick Dickey,1951,1951,1950,6,1,175,1610612738,23,North Carolina State,USA
76568,Ernie DiGregorio,1973,1977,1973,6,0,180,1610612746,7,Providence,USA
76569,Mickey Dillard,1981,1981,1981,6,3,170,1610612739,9,Florida State,USA
76570,Bob Dille,1946,1946,,6,3,190,1610610028,,Valparaiso,USA
76571,John Dillon,1949,1949,1948,6,3,180,1610610036,,North Carolina,USA
76574,Byron Dinkins,1989,1990,,6,1,170,1610612745,5,North Carolina-Charlotte,USA
76575,Jackie Dinkins,1971,1971,1971,6,5,210,1610612741,23,Voorhees,USA
76576,Bill Dinwiddie,1967,1971,,6,7,220,1610612758,20,New Mexico Highlands,USA
76577,Terry Dischinger,1962,1972,1962,6,7,189,1610612765,42,Purdue,USA
76580,Earl Dodd,1949,1949,1949,6,5,175,1610610027,,Truman State,USA
76581,Joe Dolhon,1949,1950,,6,0,175,1610610024,,New York University,USA
76582,Bob Doll,1946,1949,,6,4,195,1610610034,19,Colorado,USA
76583,James Donaldson,1980,1994,1979,7,2,275,1610612742,54,Washington State,USA
76584,Bob Donham,1950,1953,1950,6,2,190,1610612738,12,Ohio State,USA
76585,Harry Donovan,1949,1949,1949,6,2,180,1610612752,16,Muhlenberg,USA
76587,Jacky Dorsey,1977,1980,1976,6,7,230,1610612760,34,Georgia,USA
76588,Bruce Douglas,1986,1986,1986,6,3,195,1610612758,42,Illinois,USA
76589,John Douglas,1981,1982,1978,6,2,170,1610612746,13,Kansas,USA
76592,Lloyd Dove,1967,1968,1967,6,8,198,1610612765,44,St. John's (NY),USA
76593,Bill Downey,1947,1947,,6,6,210,1610610032,,Marquette,USA
76594,Steve Downing,1973,1974,1973,6,8,225,1610612738,32,Indiana,USA
76595,Danny Doyle,1962,1962,1961,6,8,200,1610612765,14,Belmont Abbey,USA
76596,Terry Dozier,1989,1989,,6,9,210,1610612766,23,South Carolina,USA
76598,John Drew,1974,1984,1974,6,6,205,1610612737,22,Gardner-Webb,USA
76599,Larry Drew,1980,1990,1980,6,1,170,1610612758,10,Missouri,USA
76603,Terry Driscoll,1970,1974,1969,6,7,215,1610612749,7,Boston College,USA
76604,Ralph Drollinger,1980,1980,1978,7,2,250,1610612742,52,UCLA,USA
76605,Dick Duckett,1957,1957,1957,6,1,185,1610612758,10,St. John's (NY),USA
76607,Charles Dudley,1972,1978,1972,6,2,180,1610612744,5,Washington,USA
76608,Terry Duerod,1979,1982,1979,6,2,180,1610612765,40,Detroit,USA
76609,Bob Duffy,1946,1946,1962,6,4,175,1610610025,17,Tulane,USA
76610,Bob Duffy,1962,1964,1962,6,3,185,1610612765,,Colgate,USA
76611,Walter Dukes,1955,1962,1953,7,0,220,1610612765,23,Seton Hall,USA
76615,Andy Duncan,1948,1950,1947,6,6,195,1610612758,21,William & Mary,USA
76616,Mike Dunleavy,1976,1989,1976,6,3,180,1610612745,,South Carolina,USA
76619,John Duren,1980,1982,1980,6,3,195,1610612762,44,Georgetown,USA
76621,Devin Durrant,1984,1985,1984,6,7,200,1610612754,17,Brigham Young,USA
76622,Ken Durrett,1971,1974,1971,6,7,190,1610612758,33,La Salle,USA
76623,Dennis DuVal,1974,1975,1974,6,3,175,1610612764,21,Syracuse,USA
76625,Craig Dykema,1981,1981,1981,6,8,190,1610612756,35,Long Beach State,USA
76626,Gene Dyker,1953,1953,1953,6,6,225,1610612737,5,DePaul,USA
76628,Jim Eakins,1976,1977,1968,6,11,215,1610612758,24,Brigham Young,USA
76630,Ed Earle,1953,1953,,6,3,190,1610612755,6,Loyola-Chicago,USA
76632,Jerry Eaves,1982,1986,1982,6,4,180,1610612762,22,Louisville,USA
76633,Bill Ebben,1957,1957,1957,6,4,190,1610612765,6,Detroit,USA
76634,Al Eberhard,1974,1977,1974,6,6,225,1610612765,44,Missouri,USA
76635,Patrick Eddie,1991,1991,,6,11,240,1610612752,41,Mississippi,USA
76636,Thomas Eddleman,1949,1952,1949,6,2,189,1610612765,12,Illinois,USA
76637,Kent Edelin,1984,1984,1984,6,8,205,1610612754,,Virginia,USA
76641,Franklin Edwards,1981,1987,1981,6,1,170,1610612755,10,Cleveland State,USA
76643,Jay Edwards,1989,1989,1989,6,4,185,1610612746,3,Indiana,USA
76646,Bill Edwards,1993,1993,,6,8,215,1610612755,40,Wright State,USA
76648,Lonnie Eggleston,1948,1948,,6,0,170,1610610034,,Oklahoma State,USA
76649,Eddie Ehlers,1947,1948,1947,6,3,198,1610612738,14,Purdue,USA
76651,Dick Eichhorst,1961,1961,,6,3,200,1610612737,,Southeast Missouri,USA
76653,Don Eliason,1946,1946,,6,2,210,1610612738,14,Hamline,USA
76655,Ray Ellefson,1948,1950,,6,8,230,1610612752,,West Texas A&M,USA
76658,Alexander Ellis,1958,1959,1958,6,5,185,1610612747,30,Niagara,USA
76661,Joe Ellis,1966,1973,1966,6,6,175,1610612744,31,San Francisco,USA
76663,Leroy Ellis,1962,1975,1962,6,11,210,1610612747,25,St. John's (NY),USA
76667,Darrell Elston,1976,1976,1974,6,3,190,1610612754,15,North Carolina,USA
76668,Wayne Embry,1958,1968,1958,6,8,240,1610612758,15,Miami (Ohio),USA
76669,Ned Endress,1946,1946,,6,2,200,1610610026,,Akron,USA
76670,Chris Engler,1982,1987,1982,6,11,245,1610612744,50,Wyoming,USA
76671,Wayne Englestad,1988,1988,,6,8,245,1610612743,43,California-Irvine,USA
76672,A.J. English,1990,1991,1990,6,3,175,1610612764,14,Virginia Union,USA
76673,Alex English,1976,1990,1976,6,8,190,1610612743,2,South Carolina,USA
76674,Claude English,1970,1970,1970,6,4,185,1610612757,15,Rhode Island,USA
76675,Scott English,1972,1972,1972,6,6,205,1610612756,14,Texas-El Paso,USA
76676,Jojo English,1992,1994,,6,4,195,1610612741,3,South Carolina,USA
76677,Gene Englund,1949,1949,,6,4,205,1610612738,10,Wisconsin,USA
76679,Bo Erias,1957,1957,1954,6,3,220,1610612747,,Niagara,USA
76680,Keith Erickson,1965,1976,1965,6,5,195,1610612747,14,UCLA,USA
76681,Julius Erving,1976,1986,1972,6,7,200,1610612755,6,Massachusetts,USA
76682,Jack Eskridge,1948,1948,,6,5,200,1610610029,,Kansas,USA
76683,Vincenzo Esposito,1995,1995,,6,3,198,1610612761,4,Fortitudo Bologna,Italy
76685,Earl Evans,1979,1979,1978,6,8,202,1610612765,,UNLV,USA
76687,Bob Evans,1949,1949,1949,6,2,175,1610610030,,Butler,USA
76689,Johnny Ezersky,1947,1949,1947,,,,1610610024,,Rhode Island,USA
76690,Joe Fabel,1946,1946,,6,1,190,1610610031,,Pittsburgh,USA
76691,John Fairchild,1965,1965,1965,6,7,205,1610612747,33,Brigham Young,USA
76692,Phil Farbman,1948,1948,,6,1,185,1610612744,8,City College of New York,USA
76693,Dick Farley,1954,1958,1954,6,4,190,1610612755,22,Indiana,USA
76694,Mike Farmer,1958,1965,1958,6,7,210,1610612737,12,San Francisco,USA
76695,Jim Farmer,1987,1993,1987,6,4,190,1610612760,22,Alabama,USA
76697,Dave Fedor,1962,1962,1962,6,6,190,1610612744,17,Florida State,USA
76699,Butch Feher,1976,1976,1976,6,4,185,1610612756,7,Vanderbilt,USA
76701,Ron Feiereisel,1955,1955,1953,6,3,185,1610612747,22,DePaul,USA
76703,Dave Feitl,1986,1991,1986,6,11,235,1610612745,45,Texas-El Paso,USA
76704,Ray Felix,1953,1961,1953,6,11,220,1610612752,14,Long Island-Brooklyn,USA
76705,Jake Fendley,1951,1952,1951,6,0,180,1610612765,6,Northwestern,USA
76706,Bill Fenley,1946,1946,,6,3,190,1610612738,7,Manhattan,USA
76707,Eric Fernsten,1975,1983,1975,6,10,205,1610612738,45,San Francisco,USA
76708,Al Ferrari,1955,1962,1955,6,4,190,1610612737,22,Michigan State,USA
76709,Rolando Ferreira,1988,1988,1988,7,1,240,1610612757,32,Houston,USA
76711,Arnie Ferrin,1948,1950,1948,6,4,180,1610612747,18,Utah,USA
76712,Bob Ferry,1959,1968,1959,6,8,230,1610612765,12,St. Louis,USA
76713,Kenny Fields,1984,1987,1984,6,5,220,1610612749,54,UCLA,USA
76714,Ron Filipek,1967,1967,1967,6,5,205,1610612755,20,Tennessee Tech,USA
76715,Greg Fillmore,1970,1971,1970,7,1,240,1610612752,34,Cheyney,USA
76716,Hank Finkel,1966,1974,1966,7,0,240,1610612738,29,Dayton,USA
76717,Danny Finn,1952,1954,,6,1,185,1610612744,7,St. John's (NY),USA
76719,Dick Fitzgerald,1946,1947,,6,2,175,1610610035,,Seton Hall,USA
76721,Jerry Fleishman,1946,1952,,6,2,190,1610612744,4,New York University,USA
76722,Al Fleming,1977,1977,1976,6,7,215,1610612760,30,Arizona,USA
76723,Ed Fleming,1955,1959,1955,6,3,189,1610612747,50,Niagara,USA
76725,Bruce Flowers,1982,1982,1979,6,8,225,1610612739,23,Notre Dame,USA
76726,Sleepy Floyd,1982,1994,1982,6,3,170,1610612745,12,Georgetown,USA
76728,Larry Fogle,1975,1975,1975,6,5,205,1610612752,44,Canisius,USA
76729,Jack Foley,1962,1962,1962,6,3,170,1610612752,7,Holy Cross,USA
76733,Chris Ford,1972,1981,1972,6,5,190,1610612765,42,Villanova,USA
76734,Don Ford,1975,1981,1975,6,9,215,1610612747,35,California-Santa Barbara,USA
76735,Jake Ford,1970,1971,1970,6,3,180,1610612760,33,Maryland-Eastern Shore,USA
76736,Phil Ford,1978,1984,1978,6,2,175,1610612758,1,North Carolina,USA
76738,Donnie Forman,1948,1948,,5,10,175,1610612747,22,New York University,USA
76739,Bayard Forrest,1977,1978,1976,6,10,235,1610612756,35,Grand Canyon,USA
76742,Rod Foster,1983,1985,1983,6,1,160,1610612756,10,UCLA,USA
76744,Larry Foust,1950,1961,1950,6,9,215,1610612765,14,La Salle,USA
76745,Jerry Fowler,1951,1951,,6,7,230,1610612737,,Missouri,USA
76746,Harold Fox,1972,1972,1972,6,2,175,1610612746,7,Jacksonville,USA
76747,Jim Fox,1967,1976,1965,6,10,230,1610612760,40,South Carolina,USA
76748,Tellis Frank,1987,1993,1987,6,10,225,1610612744,32,Western Kentucky,USA
76749,Nat Frankel,1946,1946,,6,0,195,1610610031,,Brooklyn,USA
76750,Walt Frazier,1967,1979,1967,6,4,200,1610612752,10,Southern Illinois,USA
76751,Will Frazier,1965,1965,1965,6,7,210,1610612744,,Grambling,USA
76752,Anthony Frederick,1988,1991,1986,6,7,205,1610612766,24,Pepperdine,USA
76753,World Free,1975,1987,1975,6,3,185,1610612739,21,Guilford,USA
76754,Donnie Freeman,1975,1975,1966,6,3,185,1610612747,20,Illinois,USA
76755,Gary Freeman,1970,1970,1970,6,9,210,1610612749,23,Oregon State,USA
76756,Rod Freeman,1973,1973,1973,6,7,225,1610612755,26,Vanderbilt,USA
76757,Frido Frey,1946,1946,,6,2,195,1610612752,4,Long Island-Brooklyn,USA
76758,Larry Friend,1957,1957,1957,6,4,185,1610612752,7,California,USA
76759,Pat Frink,1968,1968,1968,6,4,195,1610612758,17,Colorado,USA
76760,Jim Fritsche,1953,1954,1953,6,8,210,1610610024,8,Hamline,USA
76761,Bernie Fryer,1973,1974,1972,6,3,185,1610612757,25,Brigham Young,USA
76762,Frank Fucarino,1946,1946,,6,2,175,1610610035,,Long Island-Brooklyn,USA
76763,Herm Fuetsch,1947,1947,,6,0,170,1610610024,,Polytechnic HS (CA),USA
76764,Joe Fulks,1946,1953,,6,5,190,1610612744,10,Murray State,USA
76765,Tony Fuller,1980,1980,1980,6,4,180,1610612765,,Pepperdine,USA
76767,Terry Furlow,1976,1979,1976,6,5,190,1610612739,25,Michigan State,USA
76768,Billy Gabor,1949,1954,1948,5,11,170,1610612755,7,Syracuse,USA
76769,Elmer R. Gainer,1947,1949,1947,,,,1610610037,,DePaul,USA
76770,Corey Gaines,1988,1994,1988,6,3,195,1610612751,5,Loyola-Marymount,USA
76771,Mike Gale,1976,1981,1971,6,4,185,1610612759,12,Elizabeth City State,USA
76772,Chad Gallagher,1993,1993,1991,6,10,255,1610612762,55,Creighton,USA
76773,Harry Gallatin,1948,1957,1948,6,6,210,1610612752,10,Truman State,USA
76774,Dave Gambee,1958,1969,1958,6,6,215,1610612755,20,Oregon State,USA
76776,Bob Gantt,1946,1946,,6,4,205,1610610036,,Duke,USA
76778,Earl Gardner,1948,1948,1948,6,3,195,1610612747,14,DePauw,USA
76779,Vern Gardner,1949,1951,1949,6,5,200,1610612744,12,Utah,USA
76780,Jack Garfinkel,1946,1948,,6,0,190,1610612738,21,St. John's (NY),USA
76781,Gary Garland,1979,1979,1979,6,4,180,1610612743,24,DePaul,USA
76783,Dick Garmaker,1955,1960,1955,6,3,200,1610612747,17,Minnesota,USA
76785,Bill Garnett,1982,1985,1982,6,9,225,1610612742,20,Wyoming,USA
76786,Calvin Garrett,1980,1983,1979,6,7,190,1610612745,0,Oral Roberts,USA
76788,Eldo Garrett,1969,1973,1969,6,3,185,1610612746,14,Southern Illinois,USA
76789,Rowland Garrett,1972,1976,1972,6,6,210,1610612741,24,Florida State,USA
76790,Tom Garrick,1988,1991,1988,6,2,185,1610612746,5,Rhode Island,USA
76791,John Garris,1983,1983,1983,6,8,205,1610612739,55,Boston College,USA
76793,Jim Garvin,1973,1973,1973,6,7,200,1610612746,30,Boston University,USA
76797,Ed Gayda,1950,1950,1950,6,4,210,1610612737,10,Washington State,USA
76800,Jack George,1953,1960,1953,6,3,190,1610612744,5,La Salle,USA
76802,Gus Gerard,1976,1980,1975,6,8,200,1610612758,22,Virginia,USA
76803,Derrick Gervin,1989,1990,1985,6,8,200,1610612751,30,Texas-San Antonio,USA
